,srcid,field,root,root-1,sigma,fwhm_snr,PBroad,PCauchy,REH,AdG,JEG,Old Comments,New Comments,final
172,967770,UDS,rubies-uds21-nod-v3,None,4.364025957436388,12.78281128978039,0.9999872309584099,0.9989819379476019,2.5,2.5,2.0,,,B
173,36375,EGS,rubies-egs62-nod-v3,None,4.300353378683004,1.4024892340386383,0.9999829474034099,8.904029993047177e-34,0.0,0.0,0.0,,,N
174,5392,EGS,rubies-egs51-nod-v3,None,4.268595407926397,7.3162206376412815,0.9999803292310455,0.003677550240399563,2.0,2.0,2.0,,,B
175,123097,UDS,rubies-uds22-nod-v3,None,4.2042073756459075,1.8080803871949047,0.9999738001351541,0.0,2.0,2.0,1.0,small if true; bet good money OIII is equally broad,,I
176,31308,EGS,rubies-egs52-nod-v3,None,4.201825486177385,5.165594077536817,0.9999735228784927,0.9586168027648603,1.0,1.0,,,,N
177,60403,EGS,rubies-egs63-nod-v3,None,4.177173003659487,7.2765650220820834,0.9999704845465508,5.642478180271247e-10,1.5,0.0,0.0,,,N
178,37741,UDS,rubies-uds3-nod-v3,None,4.164678944114863,2.1005595736754854,0.9999688208996418,4.672585529665772e-85,1.0,0.0,0.0,,,O
179,20451,UDS,rubies-uds43-v4,None,4.16335088305317,3.7895938293974836,0.9999686389135372,9.995486853296576e-179,,,,,,I
180,921758,UDS,rubies-uds32-nod-v3,None,4.128704499791165,1.6993438071018094,0.9999635187109538,4.538134194840087e-100,1.0,0.0,0.0,,,N
181,11752,EGS,rubies-egs52-nod-v3,None,4.119457648874138,6.416036355097338,0.9999620234785405,0.9999947716711003,,,,,,N
182,180464,UDS,rubies-uds31-nod-v3,None,4.101237552701322,1.6843500264493692,0.9999589053585746,3.3540683384555694e-66,1.0,1.0,,,,I
183,24176,EGS,rubies-egs63-nod-v3,None,4.085787157682014,3.691711770998809,0.9999560723662441,1.257559379807004e-32,3.0,3.0,2.0,JEG: that is tough for me.,,I
184,18611,UDS,rubies-uds33-nod-v3,None,4.079584836954296,3.066778885679616,0.9999548837972033,0.9880957407274212,1.0,,,Looks like contamination,,
185,34411,UDS,rubies-uds43-nod-v3,None,4.030484872821433,3.2545057039752656,0.9999443380886599,1.529302693631796e-16,1.5,2.0,1.5,,,N
186,21116,EGS,rubies-egs52-nod-v3,None,3.9653974609304377,2.2796907198490395,0.9999267262530463,3.673578881497817e-170,1.0,2.0,,optimistic,,N
187,3945,EGS,rubies-egs52-v4,None,3.9368765777355135,1.8935070952064719,0.9999174509639384,1.1915010717025282e-17,,,,,,N
188,67001,EGS,rubies-egs61-nod-v3,None,3.932704663720509,1.0945932136855927,0.9999160045884824,1.476736579168697e-189,1.0,0.0,,,,N
189,28485,UDS,rubies-uds41-nod-v3,None,3.9247776217458155,3.125373330861677,0.9999131901066073,1.04018080828889e-230,2.0,1.0,0.0,,,N
190,43998,UDS,rubies-uds42-nod-v3,None,3.8715251092454057,5.46497542962469,0.999891843486575,0.0,1.0,0.0,,,,N
191,23537,UDS,rubies-uds43-nod-v3,None,3.8634939033517712,2.0906052785570908,0.9998882233156674,1.2500671884192562e-85,1.0,1.0,,Borderline,,N
192,35409,EGS,rubies-egs63-nod-v3,rubies-egs62-nod-v3,3.8007342898313836,2.0758838984663712,0.9998557320618181,9.438160757066266e-13,1.0,1.0,1.0,,,N
193,17896,UDS,rubies-uds33-nod-v3,None,3.7795801030519405,2.8223263080474745,0.9998429069492222,2.1486853979772155e-62,1.0,0.0,,OIII looks broad,,N
194,37705,EGS,rubies-egs63-nod-v3,None,3.7408646019677088,5.928271261665777,0.9998166116990982,7.465022082474576e-98,1.0,2.0,,maybe?,,B
195,922409,EGS,rubies-egs53-v4,None,3.725119152177038,5.092388246513859,0.9998047770122154,0.0,,,,,,O
196,19489,EGS,rubies-egs51-nod-v3,None,3.674370875197938,1.5533301859937851,0.9997615638128058,3.6871027220841754e-42,1.0,0.0,,Broad OIII,,O
197,50758,EGS,rubies-egs63-v4,None,3.6727307246504317,3.038358278199253,0.999760027683796,9.403085342191938e-10,0.0,0.0,,,,N
198,25943,EGS,rubies-egs63-nod-v3,None,3.654169875219001,4.379615777105054,0.9997419845961829,9.40776040470246e-274,2.0,2.0,,"need zoom in, broad base?",,B
199,4067,EGS,rubies-egs52-nod-v3,None,3.6269738200879362,1.4743559811719507,0.9997132376437792,8.396009732123232e-124,1.0,0.0,,Too noisy,,N
200,44012,EGS,rubies-egs52-nod-v3,None,3.579809042719668,2.0961995363913988,0.999656154616105,8.904587484233272e-66,1.0,1.0,,,,I
201,123586,UDS,rubies-uds22-nod-v3,None,3.527339206384658,5.987689663119215,0.9995802413718858,1.4071900874411655e-22,1.0,1.0,,Broad OIII,,O
202,42482,EGS,rubies-egs53-nod-v3,None,3.523302547493906,3.2605424237816245,0.9995737954646968,1.0,2.0,1.0,1.0,,,N
203,144913,UDS,rubies-uds31-v4,None,3.510820284356474,2.9364264322033633,0.9995532737019122,1.8335310740015332e-40,2.0,,,,,B
204,37032,EGS,rubies-egs53-nod-v3,None,3.420821652501043,4.805504251222415,0.9993756774044744,0.09139580625083611,2.0,3.0,3.0,"lorentzian profile JEG: also single line, so hard",,B
205,150496,UDS,rubies-uds23-nod-v3,None,3.4194307307804084,3.863215186677982,0.9993724769275388,1.7949765532944625e-190,,,,,,
206,19425,UDS,rubies-uds43-nod-v3,rubies-uds42-nod-v3,3.333665238706628,11.810386458108136,0.9991429025488375,0.021890359646205566,2.0,2.0,2.0,,,
207,30949,UDS,rubies-uds41-nod-v3,None,3.3235882692018466,3.7502038649834812,0.9991113270611574,4.75152353498288e-06,1.0,1.0,,,,N
208,26611,UDS,rubies-uds41-nod-v3,None,3.2659427145704987,5.025136384425792,0.9989089968231022,1.8122857531030563e-07,3.0,2.0,2.0,duplicate of source listed further above,,B
209,19143,EGS,rubies-egs63-nod-v3,None,3.23386212827854,2.726140796369919,0.9987787160277628,1.0619631657544514e-11,0.0,1.0,,bad fit due to overlaps,,N
210,158695,UDS,rubies-uds23-nod-v3,None,3.221909638634995,1.4339246025171357,0.9987266071177902,7.989499478747901e-10,,,,,,N
211,947203,UDS,rubies-uds31-v4,None,3.2154939613610045,1.6039250093568098,0.9986977976547909,2.7451893006259255e-25,,,,,,N
212,72189,EGS,rubies-egs62-nod-v3,None,3.2025097022635696,2.6935767716881815,0.9986376428905938,9.7166017263435e-187,1.0,1.0,,,,O
213,45807,UDS,rubies-uds2-nod-v3,rubies-uds3-nod-v3,3.17426511560046,1.941427213090307,0.9984978358420458,1.1284778526645171e-26,1.0,1.0,,,,N
214,171064,UDS,rubies-uds23-nod-v3,rubies-uds31-nod-v3,3.15077323397679,1.8157817960586458,0.9983716113466924,1.0174503767098197e-46,1.0,0.0,,,,N
215,946240,EGS,rubies-egs52-nod-v3,None,3.141980416583703,2.8876599395650917,0.9983219074062226,0.0,,,,,,
216,40021,UDS,rubies-uds2-nod-v3,None,3.125292104884992,1.3979697966365954,0.9982237142288155,3.19355481106551e-46,,,,,,O
217,56787,EGS,rubies-egs62-nod-v3,None,3.1240393500836996,2.768237455298034,0.9982161340142004,3.731594225258813e-25,1.0,1.0,,,,N
218,168103,UDS,rubies-uds32-nod-v3,None,3.1171253565590202,2.674232646179973,0.9981737610033207,2.3472310333055976e-32,2.0,2.0,1.5,"need zoom, could be broad narrow JEG: there is a broad base, but we need a narrow line",,B
219,48156,EGS,rubies-egs61-nod-v3,None,3.111267474060379,1.642134744310585,0.9981371387929818,9.443869798015228e-92,1.0,1.0,,,,N
220,761,EGS,rubies-egs52-nod-v3,None,3.1060074369362143,2.3731217409575556,0.9981036805365989,8.747323856292715e-126,2.0,2.0,2.0,need zoom JEG: broad base on narrow lines?,,I
221,63283,EGS,rubies-egs61-nod-v3,None,3.0544684997737646,3.1862481971846286,0.9977454031006838,0.000225990304690103,1.0,1.0,,,,B
222,988636,EGS,rubies-egs61-nod-v3,None,3.0336579822215195,1.3389576247865387,0.9975839182900761,0.0,1.5,1.0,,,,N
223,170829,UDS,rubies-uds23-nod-v3,None,3.02724206999812,2.1709604966094753,0.997532037661687,1.0470661005620156e-39,1.0,1.0,,,,N
224,41436,UDS,rubies-uds1-nod-v3,None,3.026253201247145,3.789443455839403,0.9975239513722209,4.750944842409943e-171,1.5,0.0,0.0,Tiny if true,,N
225,37403,UDS,rubies-uds1-nod-v3,None,2.98310336781875,5.48280742453931,0.9971465839290742,6.5623255810651e-79,2.0,1.0,1.0,JEG: broad bases?,,N
226,960550,EGS,rubies-egs63-nod-v3,rubies-egs62-nod-v3,2.9793042528130895,3.3870794155947617,0.9971109624522744,1.9035740899824113e-27,2.0,1.0,1.0,maybe?,,N
227,140121,UDS,rubies-uds32-nod-v3,None,2.9760401931475515,2.2284640777358384,0.9970800341034344,0.006852110926932545,1.0,1.0,,bad continuum,,
228,14629,UDS,rubies-uds42-nod-v3,rubies-uds43-nod-v3,2.92949509642189,1.6361356680408365,0.9966048683014004,1.7248652979711789e-13,1.0,0.0,,,,N
229,174724,UDS,rubies-uds31-nod-v3,None,2.925029468517281,1.849848540117188,0.9965557639422093,2.574505229984474e-53,1.0,1.0,,,,N
230,28963,UDS,rubies-uds43-nod-v3,None,2.9098688939242567,1.5902494505871216,0.9963841960125486,6.942571739173259e-81,,,,,,
231,14307,UDS,rubies-uds43-nod-v3,rubies-uds42-nod-v3,2.8646998109994386,1.7342249627289799,0.9958259527445659,3.555653335145112e-90,2.0,0.0,,,,N
232,159190,UDS,rubies-uds21-nod-v3,None,2.841358970428635,2.0935775807795136,0.9955078284162238,3.5485688326647396e-44,1.0,1.0,,,,N
233,23555,EGS,rubies-egs51-nod-v3,None,2.8293106205286125,2.915878097066204,0.9953351600989602,6.162602754617786e-85,1.0,1.0,1.0,"Revisit, unclear why the broad line fit is better",,
234,28245,EGS,rubies-egs52-nod-v3,None,2.807544752814004,1.1234787774315775,0.995007925706188,1.9715848606464267e-36,,,,,,
235,36702,UDS,rubies-uds41-nod-v3,None,2.7939991230087,2.784511752865322,0.9947939380142825,0.09158889065313848,3.0,3.0,2.0,"JEG: I see why the 3, but still think this is very tough",,I
236,-136,UDS,rubies-uds3-nod-v3,None,2.7449790169015893,3.7274434058912003,0.9939485233178955,3.3613148395119424e-07,0.0,,,Revisit,,N
237,56026,UDS,rubies-uds3-nod-v3,None,2.72445006728349,1.9323327424395649,0.9935591331127213,1.4458939819068498e-18,1.0,1.0,,"maybe, but noisy/narrow if so",,I
238,29318,UDS,rubies-uds1-nod-v3,None,2.7123208930490863,1.1705513677522923,0.9933186122271188,0.0,,,,,,O
239,47973,UDS,rubies-uds33-nod-v3,None,2.6872276377176036,2.730154787337575,0.9927952166887034,7.045676296023388e-46,1.0,0.0,,Revisit,,N
240,42660,EGS,rubies-egs52-nod-v3,None,2.6713277507548585,1.1868381966312178,0.992444816280061,1.4140076732330575e-121,0.0,,,,,N
241,42956,UDS,rubies-uds2-nod-v3,None,2.6422303932850797,3.6587491668771297,0.991763799138496,3.731866449141937e-46,1.0,1.0,,,,N
242,905583,EGS,rubies-egs51-v4,None,2.6081356715497965,2.1576493678619255,0.9908963135828444,6.587140166344264e-30,,,,,,N
243,26776,EGS,rubies-egs52-v4,rubies-egs63-v4,2.602345194946971,2.0299720639988563,0.9907411394759156,4.118107625398829e-17,,,,,,
244,804335,UDS,rubies-uds42-nod-v3,None,2.573859484388686,4.532297533830597,0.9899428891137045,5.594313897392296e-97,1.5,1.0,1.0,,,N
245,145014,UDS,rubies-uds32-nod-v3,None,2.5547548085991436,2.0871386143228308,0.9893737378402212,2.5508717759794514e-31,,,,,,N
246,148906,UDS,rubies-uds21-nod-v3,None,2.5233119294089956,1.5372938891804684,0.9883744772546741,3.187980908174707e-44,0.0,0.0,,,,N
247,138203,UDS,rubies-uds32-nod-v3,None,2.519869994691023,1.5137233408689117,0.9882601814560452,1.4569624119589043e-25,0.0,0.0,,,,N
248,147123,UDS,rubies-uds31-nod-v3,None,2.496078101345786,2.4618285371264657,0.9874425050393589,2.1844799663104207e-55,,,,,,N
249,36046,EGS,rubies-egs62-nod-v3,None,2.491630781991162,1.5109479778625472,0.9872841855997069,3.408839310252081e-07,,0.0,,,,N
250,142043,UDS,rubies-uds22-nod-v3,None,2.4840800718168548,3.126584783877928,0.9870113401373147,6.272676032600516e-43,1.0,0.0,,,,N
251,39466,UDS,rubies-uds33-nod-v3,None,2.4412330050161324,2.178069914076739,0.985362792672632,1.863849443115046e-24,,,,,,
252,179503,UDS,rubies-uds23-nod-v3,None,2.433232324844309,1.740880938137782,0.9850353044378349,1.2170316654839947e-108,,,,,,N
253,6080,EGS,rubies-egs52-nod-v3,None,2.430347313657912,,0.9849156397521794,4.831877640091046e-89,,,,,,N
254,53276,EGS,rubies-egs63-nod-v3,None,2.4267736004234433,1.9700734926613768,0.9847662410235368,0.0,1.0,1.0,,,,N
255,38281,EGS,rubies-egs62-nod-v3,rubies-egs63-nod-v3,2.417928069112172,9.537233387847058,0.9843908379139722,3.741728554561562e-05,1.0,0.0,0.0,,,
256,25984,EGS,rubies-egs63-v4,None,2.3978077265810813,2.381379398633755,0.9835064795983113,2.8148775454710395e-09,,,,,,N
257,41827,EGS,rubies-egs62-nod-v3,rubies-egs63-nod-v3,2.3873902463993697,2.2764098133434385,0.9830315315070698,6.489557471351053e-11,1.0,0.0,,,,N
258,41932,EGS,rubies-egs62-nod-v3,None,2.3814078780251284,1.3100271341489624,0.9827533961175143,6.647553078494266e-82,0.0,0.0,,,,
259,170193,UDS,rubies-uds23-nod-v3,None,2.376758326933281,2.2418222015227793,0.9825344730024916,0.032053867491423575,,,,,,
260,42440,EGS,rubies-egs61-nod-v3,rubies-egs52-nod-v3,2.365115410069226,1.875583837398119,0.9819755469316993,1.2851964854667068e-14,2.0,2.0,1.0,JEG: I think narrow line needed here,,I
261,144546,UDS,rubies-uds22-v4,None,2.3333119986158537,2.6969479963441954,0.9803682238416684,6.4464550987269064e-24,,,,,,
262,155265,UDS,rubies-uds22-nod-v3,None,2.3177578044107685,1.5720368988352764,0.9795375124779209,1.8822012700435293e-08,2.0,2.0,1.0,hard without OIII,,N
263,12594,UDS,rubies-uds42-nod-v3,None,2.299031128912772,8.17693016117641,0.9784968282650005,0.9977191392320047,1.0,,,Evolved galaxy?,,
264,137491,UDS,rubies-uds22-nod-v3,None,2.2926606415034048,1.9303420068589119,0.978132449836259,5.522442474480185e-51,,,,,,N
265,1905,EGS,rubies-egs52-nod-v3,None,2.28542150136992,1.4510466564924487,0.977711875559149,4.5294938478844955e-86,1.0,0.0,,,,N
266,47356,EGS,rubies-egs61-nod-v3,None,2.2680526582548928,1.3063210229318711,0.9766740026463141,6.258502213596932e-42,,,,,,N
267,54059,UDS,rubies-uds2-nod-v3,None,2.267325852296209,2.8844133451692495,0.9766296726753266,1.4281203317526427e-53,2.0,,,,,
268,25029,EGS,rubies-egs52-nod-v3,None,2.2572814124337084,1.7326687200511939,0.9760095039312844,0.0,1.0,0.0,,,,N
269,17673,UDS,rubies-uds41-nod-v3,None,2.243509088561664,3.5253542740144463,0.9751359955568136,1.5150531846447268e-11,1.0,1.0,,,,I
270,33489,UDS,rubies-uds43-nod-v3,rubies-uds42-nod-v3,2.2160976975360867,1.8941108679432799,0.9733151880898322,2.5449073813035508e-14,,,,,,
271,153851,UDS,rubies-uds23-v4,None,2.212918649509972,3.6750247550811483,0.973096745303207,5.369115331885882e-15,,,,,,N
272,62270,UDS,rubies-uds3-nod-v3,None,2.207420944837083,1.9078449059482085,0.9727153355650399,0.0,1.0,0.0,,,,
273,45447,UDS,rubies-uds41-nod-v3,None,2.203397360312748,2.292923619907052,0.9724332459101359,6.15573888477376e-39,,,,,,
274,59492,UDS,rubies-uds3-nod-v3,rubies-uds2-nod-v3,2.1992468990645846,3.4386370794375,0.9721396287919183,1.5455680765854916e-65,3.0,3.0,3.0,Beautiful!!,,B
275,31098,UDS,rubies-uds33-nod-v3,None,2.170688269511851,2.244253193675822,0.9700452554818544,1.50017708978388e-20,,,,,,N
276,56230,UDS,rubies-uds2-nod-v3,rubies-uds3-nod-v3,2.163075329327568,2.2783975636694125,0.9694646137424899,0.6379672276638522,1.0,1.0,,,,N
277,60775,EGS,rubies-egs63-nod-v3,None,2.1416054819420585,3.313203096314351,0.9677747577631512,0.007113644730764208,1.0,1.0,1.0,weird shape,,
278,117743,UDS,rubies-uds22-nod-v3,None,2.1406806690647424,2.5326045438809257,0.9677002015512931,0.022683115768214312,,,,,,N
279,54998,UDS,rubies-uds2-nod-v3,None,2.136007092623492,3.6541828146873883,0.9673211642907167,1.0248769560984643e-30,0.0,0.0,0.0,,,N
280,141755,UDS,rubies-uds23-nod-v3,None,2.1346477268262087,2.1533996794054735,0.9672102041668298,3.597374425624909e-11,,,,,,
281,149367,UDS,rubies-uds23-nod-v3,None,2.1341820596824492,2.8822647217929003,0.9671721193266908,1.054061516107335e-16,,,,,,
282,23466,UDS,rubies-uds33-nod-v3,None,2.1313356006014663,1.5234862407989003,0.9669384958361591,2.1063649979762876e-25,,,,,,N
283,150464,UDS,rubies-uds31-nod-v3,None,2.1265341864337817,1.7689398986169225,0.9665411941440749,3.91193704377075e-142,,,,,,
284,65637,EGS,rubies-egs53-v4,None,2.11792691816157,3.5960913105253995,0.9658187425080664,1.0,,,,,,
285,41598,UDS,rubies-uds1-v4,None,2.0913514659671875,2.5361030785430128,0.9635034305403276,0.000336001279255316,,,,,,
286,2388,EGS,rubies-egs51-nod-v3,None,2.091204026187467,6.7302870280028575,0.9634902214247658,4.100929697010668e-64,1.0,0.0,,,,
287,33729,UDS,rubies-uds1-nod-v3,None,2.072649672970713,7.594809146421752,0.9617951053676592,1.277550747561075e-09,1.5,1.0,0.0,"Low SNR, don't know if I trust it",,
288,19174,EGS,rubies-egs53-nod-v3,None,2.064801503408213,3.5174132839623495,0.9610582144361809,1.3868177802202052e-128,,,,,,N
289,11721,UDS,rubies-uds41-nod-v3,None,2.036468150684371,3.2206811785332707,0.9582966318858427,0.030398798266697002,,,,,,
290,14946,UDS,rubies-uds41-nod-v3,None,2.0364287691162413,2.1419397580389967,0.9582926809780418,9.933698627058768e-85,,,,,,N
291,935028,EGS,rubies-egs63-nod-v3,None,2.029168386627099,2.488555325940926,0.9575588576598182,0.0,,,,,,
292,64009,EGS,rubies-egs62-nod-v3,None,2.0110050281467347,2.021866364951244,0.9556750743822886,2.628910259769717e-74,,,,,,
293,45892,EGS,rubies-egs53-nod-v3,None,2.006142385502642,1.1133985151601273,0.9551589412234057,5.221003183043502e-143,,,,,,
294,28927,EGS,rubies-egs53-nod-v3,None,1.9885037752575925,1.3336915804424094,0.953243998108504,1.8715844724295842e-10,,,,,,
295,37495,UDS,rubies-uds33-nod-v3,None,1.9768722275664095,2.98064506568548,0.9519439251955272,0.0003510804321958391,0.0,1.0,0.0,Revisit,,
296,23409,UDS,rubies-uds42-nod-v3,None,1.9700149895166237,1.444476871640678,0.9511633473263839,2.51730299178567e-20,,,,,,
297,41655,EGS,rubies-egs63-nod-v3,rubies-egs62-nod-v3,1.9630934301750773,1.426042794610024,0.9503646811932963,3.193422988510784e-19,,,,,,
298,43993,EGS,rubies-egs53-nod-v3,None,1.9345993799596208,3.539559280976815,0.9469605238175688,1.2052760273186649e-36,2.0,2.0,1.0,"JEG: this is a single line, so again I think the decision tree ",,
299,49239,UDS,rubies-uds41-nod-v3,None,1.916694923776947,3.160711805113847,0.9447232994570076,0.2131829715705813,,,,,,N
300,20260,UDS,rubies-uds1-nod-v3,None,1.911219699551756,2.0086910148976984,0.9440236466746786,0.4161326636819756,,,,,,
301,16034,EGS,rubies-egs52-nod-v3,None,1.9055489315942487,1.671609010117128,0.9432912467799258,6.160155884461979e-62,,,,,,
302,41435,UDS,rubies-uds33-nod-v3,None,1.8930303614888346,3.074786188326769,0.941646168052294,3.817599936174414e-15,,,,,,
303,51245,UDS,rubies-uds3-nod-v3,None,1.8905932499561677,2.027973297302577,0.9413213379932199,8.33974551707456e-06,,,,,,
304,34827,UDS,rubies-uds33-nod-v3,None,1.8905320800584344,1.4167499148682334,0.9413131656943068,1.9062000480313872e-53,,,,,,
305,10118,UDS,rubies-uds43-nod-v3,None,1.8760214752626474,3.0773971602444825,0.93934766891602,2.4330915470857078e-20,2.0,0.0,,,,
306,12550,EGS,rubies-egs52-nod-v3,None,1.8684470325047988,3.026270049720439,0.9383002134358975,0.03940969951182159,,,,,,
307,41709,UDS,rubies-uds1-nod-v3,None,1.8523965046159754,2.774570496636253,0.9360310931294443,2.116430753643e-102,1.0,0.0,,,,N
308,151794,UDS,rubies-uds23-nod-v3,None,1.8452259990666935,4.402161185629389,0.9349953300122297,0.0,,,,,,
309,6865,UDS,rubies-uds41-nod-v3,None,1.821426900432018,1.0225564689343336,0.9314580108623437,8.205938009651064e-43,,,,,,
310,146730,UDS,rubies-uds23-nod-v3,rubies-uds22-nod-v3,1.8213818764022411,1.1035802040842353,0.9314511718179266,4.091838068049397e-160,1.0,0.0,0.0,Very maybe JEG: also seems to be two of these.,,
311,843252,UDS,rubies-uds41-v4,None,1.794805830118003,4.131315675225268,0.9273153583920122,1.155050111101145e-103,,,,,,
312,58473,UDS,rubies-uds3-nod-v3,None,1.7892087764376219,2.461113107154813,0.9264188012267072,0.6761596908194533,,,,,,I
313,41615,EGS,rubies-egs61-nod-v3,None,1.780059465539948,1.729269209226992,0.9249337706536906,2.7139747370323697e-189,0.0,,,,,
314,167007,UDS,rubies-uds23-nod-v3,None,1.7779844335004371,2.7585472290169477,0.9245935884522745,2.3166033697940527e-83,,,,,,
315,21493,UDS,rubies-uds42-nod-v3,None,1.7665780889394553,1.5399426021928992,0.9227010868364276,2.330967523671314e-15,,,,,,
316,50588,EGS,rubies-egs62-nod-v3,None,1.7610076782348951,2.812596984679247,0.9217628965674566,0.14158622843380939,1.0,,,Could be?,,
317,162457,UDS,rubies-uds21-nod-v3,None,1.7507775379866062,2.6140318094079964,0.9200157628053074,1.0471567550534432e-39,,,,,,
318,31354,EGS,rubies-egs53-nod-v3,None,1.719003299393992,1.69826640866859,0.9143862288487232,2.494728958986839e-98,,,,,,N
319,24631,UDS,rubies-uds42-nod-v3,None,1.71818924737939,2.0660306566523783,0.9142378978299188,2.722560511291869e-148,,,,,,
320,28720,EGS,rubies-egs52-nod-v3,None,1.7145043268163291,2.249302664849691,0.913563856891182,1.356517431653506e-144,1.0,1.0,1.0,,,N
321,162407,UDS,rubies-uds31-nod-v3,None,1.6979461146162498,1.6370190113281367,0.9104820674593298,1.876894180337543e-132,0.0,,,,,
322,2350,EGS,rubies-egs52-nod-v3,None,1.6886109498954704,2.465072742993556,0.908705989116364,5.7091681721939497e-39,,,,,,
323,-97,UDS,rubies-uds2-nod-v3,None,1.6843790107684176,2.516501719052974,0.9078915554745052,0.6574265678328324,1.0,,,,,
324,22229,EGS,rubies-egs51-nod-v3,None,1.6822887771580897,3.067644044405184,0.9074871437027696,3.281784027136591e-148,0.0,0.0,,,,N
325,33853,UDS,rubies-uds41-nod-v3,None,1.6734853793549112,3.073223359983091,0.905768217583637,4.303111338540713e-36,1.0,0.0,0.0,,,N
326,13021,EGS,rubies-egs52-nod-v3,None,1.6688342294515268,6.686806565018067,0.9048497629823089,0.9091611722350407,2.0,1.0,1.0,,,N
327,50522,EGS,rubies-egs62-nod-v3,None,1.663006734637245,4.2571528218905454,0.9036889125878866,0.7832375342542806,,,,,,N
328,156444,UDS,rubies-uds32-v4,None,1.6578938747236045,3.9264617195075453,0.9026611112762761,0.01816953469225312,,,,,,
329,27915,EGS,rubies-egs53-nod-v3,None,1.6542102170823139,1.5719869840294587,0.9019151923584985,9.987081707763806e-252,0.0,0.0,,,,
330,14721,EGS,rubies-egs51-nod-v3,None,1.6477914479045155,2.9195355857614356,0.9006045254239019,4.976184135169313e-76,,,,,,
